,Zone_Name,Crop_Year,Crop,Area,Production
50256,Geta,2013,Rice,257816.0,742522.0
50276,Geta,2013,Wheat,2135.0,3841.0
50282,Geta,2013,Onion,406.0,3260.0
50293,Geta,2014,Rice,253667.0,802349.0
50313,Geta,2014,Wheat,2074.0,3540.0
50319,Geta,2014,Onion,381.0,3373.0
50334,Geta,2000,Rice,179057.0,120855.0
50348,Geta,2000,Wheat,1115.0,1520.0
50354,Geta,2000,Onion,311.0,3410.0
50372,Geta,2001,Rice,179252.0,221341.0
50387,Geta,2001,Wheat,1449.0,1882.0
50393,Geta,2001,Onion,344.0,4269.0
50409,Geta,2002,Rice,180322.0,116095.0
50423,Geta,2002,Wheat,1478.0,2012.0
50429,Geta,2002,Onion,357.0,4059.0
50447,Geta,2003,Rice,180373.0,225019.0
50461,Geta,2003,Wheat,1496.0,1828.0
50467,Geta,2003,Onion,350.0,3431.0
50486,Geta,2004,Rice,180028.0,167461.0
50501,Geta,2004,Wheat,1434.0,1631.0
50507,Geta,2004,Onion,366.0,3088.0
50524,Geta,2005,Rice,180718.0,159200.0
50539,Geta,2005,Wheat,1412.0,1441.0
50545,Geta,2005,Onion,389.0,3082.0
50564,Geta,2006,Rice,180309.0,188689.0
50580,Geta,2006,Wheat,1460.0,1778.0
50586,Geta,2006,Onion,397.0,2399.0
50604,Geta,2007,Rice,181389.0,220343.0
50620,Geta,2007,Wheat,1342.0,1855.0
50626,Geta,2007,Onion,409.0,2429.0
50643,Geta,2008,Rice,180921.0,203992.0
50659,Geta,2008,Wheat,1389.0,1858.0
50665,Geta,2008,Onion,413.0,3070.0
50682,Geta,2009,Rice,180614.0,193157.0
50695,Geta,2009,Wheat,1335.0,2018.0
50701,Geta,2009,Onion,822.0,4969.0
50719,Geta,2010,Rice,179402.0,247335.0
50732,Geta,2010,Wheat,1183.0,1773.0
50738,Geta,2010,Onion,421.0,3463.0
50757,Geta,2011,Rice,180163.0,267743.0
50771,Geta,2011,Wheat,1203.0,2031.0
50777,Geta,2011,Onion,444.0,2986.0
50794,Geta,2012,Rice,182433.0,278298.0
50807,Geta,2012,Wheat,1073.0,1752.0
50813,Geta,2012,Onion,453.0,2205.0
50828,Geta,2013,Rice,180506.0,277510.0
50842,Geta,2013,Wheat,1153.0,1939.0
50850,Geta,2013,Onion,447.0,4459.0
50865,Geta,2014,Rice,180700.0,290404.0
50880,Geta,2014,Wheat,1155.0,2161.0
50887,Geta,2014,Onion,448.0,5815.0
50903,Geta,2000,Rice,90203.0,46575.0
50919,Geta,2000,Wheat,4720.0,1870.0
50923,Geta,2000,Onion,200.0,1088.0
50939,Geta,2001,Rice,92215.0,108539.0
50954,Geta,2001,Wheat,5253.0,4063.0
50958,Geta,2001,Onion,227.0,1670.0
50972,Geta,2002,Rice,92649.0,81628.0
50989,Geta,2002,Wheat,5336.0,4531.0
50994,Geta,2002,Onion,215.0,1221.0
51008,Geta,2003,Rice,92807.0,101004.0
51025,Geta,2003,Wheat,5699.0,4726.0
51028,Geta,2003,Onion,205.0,1137.0
51042,Geta,2004,Rice,93135.0,83543.0
51057,Geta,2004,Wheat,5626.0,3805.0
51061,Geta,2004,Onion,179.0,680.0
51075,Geta,2005,Rice,93236.0,102670.0
51092,Geta,2005,Wheat,5377.0,3452.0
51097,Geta,2005,Onion,212.0,732.0
51111,Geta,2006,Rice,92837.0,129942.0
51128,Geta,2006,Wheat,5474.0,4355.0
51132,Geta,2006,Onion,158.0,635.0
51148,Geta,2007,Rice,93715.0,104967.0
51163,Geta,2007,Wheat,5467.0,4529.0
51167,Geta,2007,Onion,168.0,663.0
51181,Geta,2008,Rice,95047.0,100521.0
51197,Geta,2008,Wheat,5422.0,4275.0
51201,Geta,2008,Onion,172.0,586.0
51212,Geta,2009,Rice,96516.0,78540.0
51227,Geta,2009,Wheat,5721.0,4911.0
51230,Geta,2009,Onion,185.0,503.0
51243,Geta,2010,Rice,95739.0,151006.0
51258,Geta,2010,Wheat,6259.0,6895.0
51263,Geta,2010,Onion,210.0,917.0
51276,Geta,2011,Rice,95695.0,155004.0
51294,Geta,2011,Wheat,6822.0,8363.0
51299,Geta,2011,Onion,291.0,928.0
51312,Geta,2012,Rice,95853.0,142900.0
51327,Geta,2012,Wheat,6494.0,7902.0
51331,Geta,2012,Onion,281.0,727.0
51340,Geta,2013,Rice,96026.0,127776.0
51356,Geta,2013,Wheat,10265.0,10549.0
51364,Geta,2013,Onion,227.0,1380.0
51374,Geta,2014,Rice,102157.0,138630.0
51391,Geta,2014,Wheat,7233.0,10319.0
51396,Geta,2014,Onion,308.0,2478.0
51411,Geta,2000,Rice,162220.0,133229.0
51427,Geta,2000,Wheat,815.0,1050.0
51433,Geta,2000,Onion,83.0,650.0
51448,Geta,2001,Rice,164934.0,262672.0
51463,Geta,2001,Wheat,1423.0,2722.0
51469,Geta,2001,Onion,81.0,819.0
51484,Geta,2002,Rice,160452.0,88832.0
51501,Geta,2002,Wheat,948.0,1581.0
51507,Geta,2002,Onion,102.0,549.0
51524,Geta,2003,Rice,164148.0,319835.0
51541,Geta,2003,Wheat,1238.0,2112.0
51547,Geta,2003,Onion,55.0,389.0
51563,Geta,2004,Rice,165555.0,248783.0
51578,Geta,2004,Wheat,1056.0,1502.0
51584,Geta,2004,Onion,72.0,446.0
51598,Geta,2005,Rice,167460.0,275545.0
51615,Geta,2005,Wheat,928.0,1555.0
51621,Geta,2005,Onion,80.0,444.0
51636,Geta,2006,Rice,170620.0,302060.0
51653,Geta,2006,Wheat,825.0,1443.0
51659,Geta,2006,Onion,68.0,314.0
51673,Geta,2007,Rice,171869.0,284312.0
51689,Geta,2007,Wheat,800.0,1461.0
51695,Geta,2007,Onion,41.0,186.0
51709,Geta,2008,Rice,171869.0,223318.0
51725,Geta,2008,Wheat,800.0,845.0
51731,Geta,2008,Onion,41.0,225.0
51745,Geta,2009,Rice,171869.0,215414.0
51760,Geta,2009,Wheat,800.0,1270.0
51766,Geta,2009,Onion,41.0,167.0
51780,Geta,2010,Rice,173596.0,385716.0
51795,Geta,2010,Wheat,832.0,1428.0
51801,Geta,2010,Onion,86.0,468.0
51816,Geta,2011,Rice,173669.0,241055.0
51831,Geta,2011,Wheat,716.0,1307.0
51837,Geta,2011,Onion,93.0,380.0
51851,Geta,2012,Rice,174398.0,452378.0
51866,Geta,2012,Wheat,682.0,1262.0
51872,Geta,2012,Onion,90.0,182.0
51885,Geta,2013,Rice,177529.0,431585.0
51902,Geta,2013,Wheat,464.0,713.0
51909,Geta,2013,Onion,135.0,511.0
51921,Geta,2014,Rice,178689.0,477197.0
51937,Geta,2014,Wheat,384.0,896.0
51944,Geta,2014,Onion,133.0,789.0
51959,Geta,2011,Rice,99670.0,105332.0
51972,Geta,2011,Wheat,155.0,299.0
51979,Geta,2011,Onion,49.0,234.0
51996,Geta,2012,Rice,99796.0,172562.0
52010,Geta,2012,Wheat,139.0,278.0
52017,Geta,2012,Onion,73.0,235.0
52031,Geta,2013,Rice,100277.0,181999.0
52044,Geta,2013,Wheat,127.0,253.0
52051,Geta,2013,Onion,23.0,114.0
52065,Geta,2014,Rice,100383.0,193520.0
52081,Geta,2014,Wheat,125.0,292.0
52089,Geta,2014,Onion,43.0,351.0
52103,Geta,2000,Rice,109325.0,60674.0
52118,Geta,2000,Wheat,735.0,660.0
52122,Geta,2000,Onion,101.0,906.0
52138,Geta,2001,Rice,110152.0,145072.0
52153,Geta,2001,Wheat,801.0,817.0
52158,Geta,2001,Onion,109.0,1107.0
52174,Geta,2002,Rice,108984.0,82439.0
52188,Geta,2002,Wheat,659.0,547.0
52192,Geta,2002,Onion,101.0,968.0
52207,Geta,2003,Rice,110113.0,134710.0
52222,Geta,2003,Wheat,782.0,657.0
52227,Geta,2003,Onion,110.0,895.0
52243,Geta,2004,Rice,109856.0,101504.0
52258,Geta,2004,Wheat,711.0,459.0
52264,Geta,2004,Onion,119.0,696.0
52280,Geta,2005,Rice,109622.0,129060.0
52295,Geta,2005,Wheat,721.0,551.0
52300,Geta,2005,Onion,131.0,725.0
52317,Geta,2006,Rice,109853.0,95823.0
52334,Geta,2006,Wheat,700.0,520.0
52339,Geta,2006,Onion,139.0,737.0
52355,Geta,2007,Rice,109818.0,120613.0
52371,Geta,2007,Wheat,669.0,559.0
52376,Geta,2007,Onion,136.0,708.0
52392,Geta,2008,Rice,109650.0,110250.0
52408,Geta,2008,Wheat,658.0,520.0
52414,Geta,2008,Onion,118.0,618.0
52430,Geta,2009,Rice,109232.0,101991.0
52445,Geta,2009,Wheat,720.0,673.0
52450,Geta,2009,Onion,148.0,620.0
52467,Geta,2010,Rice,109207.0,130510.0
52483,Geta,2010,Wheat,670.0,667.0
52488,Geta,2010,Onion,156.0,875.0
52506,Geta,2011,Rice,109052.0,151705.0
52523,Geta,2011,Wheat,685.0,763.0
52529,Geta,2011,Onion,150.0,739.0
52545,Geta,2012,Rice,109252.0,175010.0
52562,Geta,2012,Wheat,653.0,725.0
52568,Geta,2012,Onion,157.0,521.0
52581,Geta,2013,Rice,109179.0,150499.0
52599,Geta,2013,Wheat,673.0,714.0
52607,Geta,2013,Onion,157.0,1051.0
52620,Geta,2014,Rice,109135.0,164065.0
52638,Geta,2014,Wheat,670.0,951.0
52645,Geta,2014,Onion,155.0,1372.0
52659,Geta,2000,Rice,68626.0,45906.0
52671,Geta,2000,Wheat,4807.0,5747.0
52677,Geta,2000,Onion,92.0,634.0
52693,Geta,2001,Rice,70398.0,102157.0
52706,Geta,2001,Wheat,5077.0,6885.0
52712,Geta,2001,Onion,86.0,620.0
52727,Geta,2002,Rice,66735.0,36098.0
52739,Geta,2002,Wheat,4017.0,2889.0
52744,Geta,2002,Onion,80.0,610.0
52759,Geta,2003,Rice,69774.0,99029.0
52772,Geta,2003,Wheat,4795.0,5292.0
52778,Geta,2003,Onion,90.0,563.0
52793,Geta,2004,Rice,69968.0,75066.0
52806,Geta,2004,Wheat,4525.0,3647.0
52811,Geta,2004,Onion,91.0,468.0
52826,Geta,2005,Rice,70855.0,62552.0
52839,Geta,2005,Wheat,5157.0,4122.0
52844,Geta,2005,Onion,94.0,369.0
52860,Geta,2006,Rice,71107.0,66435.0
52874,Geta,2006,Wheat,4719.0,4509.0
52879,Geta,2006,Onion,105.0,401.0
52893,Geta,2007,Rice,69115.0,55104.0
52907,Geta,2007,Wheat,4045.0,4185.0
52912,Geta,2007,Onion,101.0,379.0
52926,Geta,2008,Rice,70742.0,84338.0
52941,Geta,2008,Wheat,4686.0,5533.0
52946,Geta,2008,Onion,116.0,535.0
52960,Geta,2009,Rice,68325.0,49123.0
52975,Geta,2009,Wheat,4020.0,3858.0
52980,Geta,2009,Onion,103.0,361.0
52995,Geta,2010,Rice,67867.0,73896.0
53008,Geta,2010,Wheat,3583.0,3346.0
53013,Geta,2010,Onion,116.0,434.0
53029,Geta,2011,Rice,69804.0,104657.0
53043,Geta,2011,Wheat,4063.0,5748.0
53048,Geta,2011,Onion,138.0,491.0
53062,Geta,2012,Rice,69533.0,122289.0
53076,Geta,2012,Wheat,4097.0,5405.0
53081,Geta,2012,Onion,122.0,322.0
53094,Geta,2013,Rice,69767.0,112577.0
53109,Geta,2013,Wheat,4117.0,5124.0
53115,Geta,2013,Onion,144.0,820.0
53127,Geta,2014,Rice,73095.0,130407.0
53143,Geta,2014,Wheat,4101.0,6588.0
53149,Geta,2014,Onion,152.0,1166.0
53162,Geta,2000,Rice,233263.0,114090.0
53177,Geta,2000,Wheat,945.0,2009.0
53181,Geta,2000,Onion,203.0,1650.0
53196,Geta,2001,Rice,242450.0,290201.0
53211,Geta,2001,Wheat,2313.0,3580.0
53216,Geta,2001,Onion,253.0,1740.0
53232,Geta,2002,Rice,242444.0,108462.0
53249,Geta,2002,Wheat,2113.0,2608.0
53255,Geta,2002,Onion,247.0,1834.0
53271,Geta,2003,Rice,250091.0,387427.0
53287,Geta,2003,Wheat,2238.0,3242.0
53293,Geta,2003,Onion,261.0,1611.0
53309,Geta,2004,Rice,251046.0,319432.0
53323,Geta,2004,Wheat,1799.0,2020.0
53328,Geta,2004,Onion,216.0,1108.0
53343,Geta,2005,Rice,250057.0,247754.0
53359,Geta,2005,Wheat,1618.0,1470.0
53364,Geta,2005,Onion,230.0,1191.0
53379,Geta,2006,Rice,256752.0,331104.0
53396,Geta,2006,Wheat,1318.0,1443.0
53401,Geta,2006,Onion,219.0,958.0
53414,Geta,2007,Rice,241743.0,331756.0
53431,Geta,2007,Wheat,1465.0,1802.0
53436,Geta,2007,Onion,212.0,911.0
53450,Geta,2008,Rice,260661.0,292312.0
53467,Geta,2008,Wheat,1274.0,1324.0
53473,Geta,2008,Onion,188.0,880.0
53487,Geta,2009,Rice,262841.0,292973.0
53502,Geta,2009,Wheat,1358.0,2101.0
53506,Geta,2009,Onion,219.0,894.0
53519,Geta,2010,Rice,266738.0,486688.0
53534,Geta,2010,Wheat,1328.0,2149.0
53539,Geta,2010,Onion,8.0,42.0
53551,Geta,2011,Rice,266270.0,377333.0
53569,Geta,2011,Wheat,1003.0,1808.0
53574,Geta,2011,Onion,109.0,530.0
53586,Geta,2012,Rice,270962.0,521880.0
53605,Geta,2012,Wheat,1133.0,2073.0
53611,Geta,2012,Onion,243.0,799.0
53622,Geta,2013,Rice,271381.0,474504.0
53641,Geta,2013,Wheat,972.0,1680.0
53648,Geta,2013,Onion,242.0,1578.0
53659,Geta,2014,Rice,272551.0,510063.0
53678,Geta,2014,Wheat,984.0,1942.0
53685,Geta,2014,Onion,242.0,2087.0
53697,Geta,2011,Rice,108233.0,213753.0
53713,Geta,2011,Wheat,5890.0,7549.0
53718,Geta,2011,Onion,200.0,1186.0
53729,Geta,2012,Rice,108920.0,245868.0
53745,Geta,2012,Wheat,5734.0,8276.0
53750,Geta,2012,Onion,211.0,840.0
53759,Geta,2013,Rice,108812.0,187778.0
53776,Geta,2013,Wheat,5829.0,7408.0
53782,Geta,2013,Onion,205.0,1653.0
53791,Geta,2014,Rice,108824.0,220811.0
53808,Geta,2014,Wheat,5579.0,8348.0
53813,Geta,2014,Onion,193.0,2050.0
53851,Geta,2007,Rice,24164.0,35631.0
53860,Geta,2007,Wheat,12.0,21.0
53865,Geta,2007,Onion,1.0,9.0
53877,Geta,2008,Rice,24165.0,37898.0
53887,Geta,2008,Wheat,13.0,14.0
53892,Geta,2008,Onion,1.0,6.0
53904,Geta,2009,Rice,24099.0,26366.0
53913,Geta,2009,Wheat,12.0,22.0
53918,Geta,2009,Onion,1.0,4.0
53930,Geta,2010,Rice,29917.0,51571.0
53940,Geta,2010,Wheat,17.0,33.0
53945,Geta,2010,Onion,8.0,40.0
53959,Geta,2011,Rice,23961.0,26115.0
53969,Geta,2011,Wheat,7.0,14.0
53985,Geta,2012,Rice,24207.0,34894.0
53994,Geta,2012,Wheat,20.0,44.0
54008,Geta,2013,Rice,24627.0,39302.0
54019,Geta,2013,Wheat,16.0,34.0
54035,Geta,2014,Rice,24856.0,44005.0
54043,Geta,2014,Wheat,18.0,42.0
54063,Geta,2000,Rice,241943.0,116886.0
54078,Geta,2000,Wheat,975.0,1521.0
54084,Geta,2000,Onion,368.0,3698.0
54101,Geta,2001,Rice,241432.0,305358.0
54116,Geta,2001,Wheat,1339.0,1892.0
54122,Geta,2001,Onion,421.0,5226.0
54141,Geta,2002,Rice,239372.0,168485.0
54158,Geta,2002,Wheat,1588.0,2372.0
54164,Geta,2002,Onion,447.0,5170.0
54182,Geta,2003,Rice,242593.0,322350.0
54199,Geta,2003,Wheat,2353.0,3461.0
54205,Geta,2003,Onion,629.0,6156.0
54222,Geta,2004,Rice,241526.0,250401.0
54237,Geta,2004,Wheat,1895.0,2229.0
54243,Geta,2004,Onion,562.0,4499.0
54259,Geta,2005,Rice,240317.0,278707.0
54275,Geta,2005,Wheat,1900.0,2300.0
54281,Geta,2005,Onion,560.0,4220.0
54297,Geta,2006,Rice,240616.0,307132.0
54315,Geta,2006,Wheat,1601.0,2343.0
54321,Geta,2006,Onion,563.0,3707.0
54336,Geta,2007,Rice,241665.0,312306.0
54354,Geta,2007,Wheat,1829.0,2792.0
54360,Geta,2007,Onion,568.0,3675.0
54375,Geta,2008,Rice,242366.0,296840.0
54393,Geta,2008,Wheat,2120.0,2995.0
54399,Geta,2008,Onion,521.0,4139.0
54414,Geta,2009,Rice,240135.0,277370.0
54431,Geta,2009,Wheat,2377.0,2854.0
54437,Geta,2009,Onion,550.0,3380.0
54453,Geta,2010,Rice,240388.0,336652.0
54470,Geta,2010,Wheat,2272.0,3791.0
54476,Geta,2010,Onion,577.0,4745.0
54492,Geta,2011,Rice,241162.0,334923.0
54510,Geta,2011,Wheat,2429.0,4238.0
54516,Geta,2011,Onion,599.0,4173.0
54531,Geta,2012,Rice,240220.0,362982.0
54549,Geta,2012,Wheat,2365.0,4327.0
54555,Geta,2012,Onion,565.0,2659.0
54568,Geta,2013,Rice,237928.0,303252.0
54587,Geta,2013,Wheat,5517.0,9562.0
54595,Geta,2013,Onion,621.0,6295.0
54608,Geta,2014,Rice,228200.0,367385.0
54626,Geta,2014,Wheat,2464.0,5338.0
54645,Geta,2000,Rice,513066.0,208356.0
54661,Geta,2000,Wheat,5412.0,7040.0
54667,Geta,2000,Onion,290.0,2078.0
54684,Geta,2001,Rice,517577.0,616749.0
54700,Geta,2001,Wheat,9649.0,12349.0
54706,Geta,2001,Onion,336.0,2817.0
54723,Geta,2002,Rice,516328.0,386465.0
54740,Geta,2002,Wheat,7657.0,10188.0
54746,Geta,2002,Onion,378.0,2952.0
54765,Geta,2003,Rice,520847.0,711370.0
54782,Geta,2003,Wheat,9963.0,12897.0
54788,Geta,2003,Onion,391.0,2590.0
54808,Geta,2004,Rice,521744.0,626563.0
54824,Geta,2004,Wheat,9081.0,9446.0
54830,Geta,2004,Onion,348.0,2016.0
54848,Geta,2005,Rice,518561.0,804924.0
54865,Geta,2005,Wheat,8747.0,8145.0
54871,Geta,2005,Onion,422.0,2185.0
54891,Geta,2006,Rice,534394.0,785967.0
54909,Geta,2006,Wheat,8609.0,9163.0
54915,Geta,2006,Onion,427.0,1868.0
54934,Geta,2007,Rice,539878.0,805433.0
54952,Geta,2007,Wheat,8707.0,9802.0
54958,Geta,2007,Onion,285.0,1225.0
54976,Geta,2008,Rice,529148.0,691851.0
54994,Geta,2008,Wheat,8242.0,8272.0
55000,Geta,2008,Onion,358.0,1615.0
55017,Geta,2009,Rice,521918.0,753589.0
55034,Geta,2009,Wheat,8516.0,11966.0
55041,Geta,2009,Onion,392.0,1600.0
55060,Geta,2010,Rice,545965.0,771395.0
55077,Geta,2010,Wheat,8646.0,11842.0
55083,Geta,2010,Onion,507.0,2400.0
55094,Geta,2011,Rice,169099.0,219975.0
55111,Geta,2011,Wheat,3096.0,5395.0
55117,Geta,2011,Onion,98.0,422.0
55127,Geta,2012,Rice,183690.0,375108.0
55144,Geta,2012,Wheat,2946.0,5420.0
55149,Geta,2012,Onion,112.0,326.0
55160,Geta,2013,Rice,185684.0,314837.0
55178,Geta,2013,Wheat,2522.0,4503.0
55183,Geta,2013,Onion,105.0,742.0
55193,Geta,2014,Rice,186042.0,376312.0
55210,Geta,2014,Wheat,4068.0,8307.0
55215,Geta,2014,Onion,90.0,777.0
55231,Geta,2000,Rice,249419.0,210646.0
55248,Geta,2000,Wheat,11854.0,6309.0
55253,Geta,2000,Onion,145.0,873.0
55272,Geta,2001,Rice,253973.0,296457.0
55289,Geta,2001,Wheat,12306.0,8389.0
55295,Geta,2001,Onion,273.0,1741.0
55314,Geta,2002,Rice,254729.0,193529.0
55331,Geta,2002,Wheat,12061.0,7474.0
55337,Geta,2002,Onion,264.0,1650.0
55356,Geta,2003,Rice,257926.0,357731.0
55374,Geta,2003,Wheat,14387.0,11780.0
55380,Geta,2003,Onion,240.0,1495.0
55400,Geta,2004,Rice,260215.0,291457.0
55417,Geta,2004,Wheat,13274.0,8894.0
55423,Geta,2004,Onion,315.0,1585.0
55438,Geta,2005,Rice,261961.0,357964.0
55456,Geta,2005,Wheat,13899.0,9771.0
55462,Geta,2005,Onion,264.0,1130.0
55480,Geta,2006,Rice,265967.0,357973.0
55500,Geta,2006,Wheat,13361.0,10243.0
55506,Geta,2006,Onion,238.0,846.0
55522,Geta,2007,Rice,268022.0,290436.0
55541,Geta,2007,Wheat,13265.0,11726.0
55547,Geta,2007,Onion,206.0,719.0
55564,Geta,2008,Rice,271256.0,211856.0
55583,Geta,2008,Wheat,12857.0,9259.0
55589,Geta,2008,Onion,219.0,790.0
55604,Geta,2009,Rice,269249.0,210540.0
55622,Geta,2009,Wheat,13828.0,11470.0
55628,Geta,2009,Onion,223.0,728.0
55645,Geta,2010,Rice,274412.0,438569.0
55663,Geta,2010,Wheat,14189.0,14313.0
55669,Geta,2010,Onion,165.0,721.0
55686,Geta,2011,Rice,276480.0,458453.0
55705,Geta,2011,Wheat,13946.0,15816.0
55711,Geta,2011,Onion,161.0,616.0
55726,Geta,2012,Rice,277609.0,512609.0
55745,Geta,2012,Wheat,13633.0,15944.0
55751,Geta,2012,Onion,157.0,372.0
55765,Geta,2013,Rice,281928.0,428897.0
55785,Geta,2013,Wheat,12830.0,14471.0
55792,Geta,2013,Onion,184.0,1377.0
55805,Geta,2014,Rice,287194.0,480285.0
55825,Geta,2014,Wheat,13022.0,15803.0
55832,Geta,2014,Onion,145.0,1167.0
55846,Geta,2011,Rice,71239.0,91114.0
55874,Geta,2012,Rice,73085.0,156158.0
55902,Geta,2013,Rice,72828.0,171578.0
55931,Geta,2014,Rice,78438.0,174280.0
55944,Geta,2014,Wheat,1.0,1.0
55964,Geta,2011,Rice,107505.0,148323.0
55979,Geta,2011,Wheat,6591.0,8185.0
55984,Geta,2011,Onion,676.0,3252.0
56001,Geta,2012,Rice,108067.0,138640.0
56017,Geta,2012,Wheat,6531.0,9103.0
56022,Geta,2012,Onion,748.0,1938.0
56038,Geta,2013,Rice,108262.0,189774.0
56055,Geta,2013,Wheat,6624.0,10312.0
56061,Geta,2013,Onion,879.0,5928.0
56075,Geta,2014,Rice,106865.0,196547.0
56093,Geta,2014,Wheat,6872.0,13163.0
56099,Geta,2014,Onion,675.0,2390.0
56114,Geta,2000,Rice,309313.0,194681.0
56127,Geta,2000,Wheat,18658.0,27559.0
56133,Geta,2000,Onion,883.0,6369.0
56152,Geta,2001,Rice,314482.0,411096.0
56167,Geta,2001,Wheat,19918.0,26290.0
56173,Geta,2001,Onion,1003.0,7950.0
56191,Geta,2002,Rice,311106.0,221033.0
56206,Geta,2002,Wheat,19673.0,26815.0
56212,Geta,2002,Onion,1038.0,7916.0
56230,Geta,2003,Rice,314170.0,404374.0
56245,Geta,2003,Wheat,20556.0,25168.0
56251,Geta,2003,Onion,1166.0,7187.0
56268,Geta,2004,Rice,310959.0,299182.0
56282,Geta,2004,Wheat,19601.0,20672.0
56288,Geta,2004,Onion,1144.0,5697.0
56306,Geta,2005,Rice,312299.0,341368.0
56320,Geta,2005,Wheat,19226.0,19667.0
56326,Geta,2005,Onion,1245.0,6292.0
56346,Geta,2006,Rice,313914.0,345995.0
56363,Geta,2006,Wheat,20085.0,24875.0
56369,Geta,2006,Onion,1245.0,5306.0
56389,Geta,2007,Rice,311757.0,380351.0
56405,Geta,2007,Wheat,20018.0,25897.0
56411,Geta,2007,Onion,1275.0,5341.0
56429,Geta,2008,Rice,311848.0,365590.0
56445,Geta,2008,Wheat,20115.0,24154.0
56451,Geta,2008,Onion,1337.0,4974.0
56468,Geta,2009,Rice,307674.0,221619.0
56483,Geta,2009,Wheat,20445.0,22975.0
56489,Geta,2009,Onion,1409.0,4945.0
56508,Geta,2010,Rice,302922.0,323612.0
56523,Geta,2010,Wheat,20077.0,23737.0
56529,Geta,2010,Onion,1642.0,6143.0
56549,Geta,2011,Rice,117901.0,164828.0
56563,Geta,2011,Wheat,5537.0,6803.0
56569,Geta,2011,Onion,450.0,2164.0
56587,Geta,2012,Rice,117501.0,196105.0
56601,Geta,2012,Wheat,5347.0,8362.0
56607,Geta,2012,Onion,462.0,1502.0
56624,Geta,2013,Rice,116893.0,202401.0
56639,Geta,2013,Wheat,5221.0,8353.0
56646,Geta,2013,Onion,512.0,3014.0
56662,Geta,2014,Rice,117268.0,206623.0
56677,Geta,2014,Wheat,5415.0,9919.0
56684,Geta,2014,Onion,518.0,3904.0
56697,Gumer,1998,Rice,14123.0,24023.0
56701,Gumer,1998,Rice,383.0,770.0
56709,Gumer,1998,Wheat,537.0,920.0
56718,Gumer,1999,Rice,13905.0,27754.0
56722,Gumer,1999,Rice,500.0,938.0
56727,Gumer,1999,Wheat,715.0,1236.0
56736,Gumer,2000,Rice,13668.0,25299.0
56741,Gumer,2000,Rice,1550.0,3364.0
56745,Gumer,2000,Wheat,710.0,1500.0
56753,Gumer,2001,Rice,13493.0,30197.0
56758,Gumer,2001,Rice,386.0,838.0
56762,Gumer,2001,Wheat,735.0,1441.0
56771,Gumer,2002,Rice,13301.0,37482.0
56775,Gumer,2002,Rice,382.0,839.0
56779,Gumer,2002,Wheat,750.0,1470.0
56788,Gumer,2003,Rice,13314.0,26761.0
56792,Gumer,2003,Rice,583.0,1172.0
56796,Gumer,2003,Wheat,750.0,1470.0
56806,Gumer,2004,Rice,13334.0,27788.0
56810,Gumer,2004,Rice,653.0,1383.0
56815,Gumer,2004,Wheat,750.0,1470.0
56825,Gumer,2005,Rice,12903.0,32296.0
56829,Gumer,2005,Rice,657.0,1347.0
56834,Gumer,2005,Wheat,750.0,1500.0
56842,Gumer,2006,Rice,12902.0,28565.0
56848,Gumer,2006,Rice,2500.0,5950.0
56853,Gumer,2006,Wheat,750.0,1550.0
56857,Gumer,2007,Rice,13600.0,23700.0
56862,Gumer,2007,Wheat,600.0,1100.0
56866,Gumer,2008,Rice,13600.0,23400.0
56871,Gumer,2008,Wheat,600.0,1100.0
56875,Gumer,2009,Rice,12500.0,13500.0
56880,Gumer,2009,Wheat,700.0,1000.0
56887,Gumer,2010,Rice,10220.0,19653.0
56893,Gumer,2010,Rice,580.0,1186.0
56899,Gumer,2010,Wheat,130.0,290.0
56906,Gumer,2011,Rice,10316.0,18156.0
56910,Gumer,2011,Rice,349.0,396.0
56917,Gumer,2011,Wheat,137.0,274.0
56924,Gumer,2012,Rice,13490.0,26036.0
56928,Gumer,2012,Rice,344.0,668.0
56935,Gumer,2012,Wheat,131.0,262.0
56939,Gumer,2013,Rice,13255.0,24866.0
56941,Gumer,2013,Rice,325.0,631.0
56943,Gumer,2013,Wheat,131.0,262.0
56947,Gumer,2014,Rice,13490.0,25181.0
56949,Gumer,2014,Rice,376.0,726.0
56951,Gumer,2014,Wheat,139.0,289.0
56959,Kebena,2004,Rice,29535.0,85664.0
56966,Kebena,2005,Rice,29605.0,85399.0
56973,Kebena,2006,Rice,29124.0,76689.0
56980,Kebena,2007,Rice,29653.0,71918.0
56988,Kebena,2008,Rice,19974.0,47919.0
56991,Kebena,2008,Rice,8145.0,20727.0
56996,Kebena,2009,Rice,18201.0,35411.0
56999,Kebena,2009,Rice,8688.0,24343.0
57004,Kebena,2010,Rice,17314.0,41896.0
57007,Kebena,2010,Rice,8450.0,22437.0
57012,Kebena,2011,Rice,18019.0,47954.0
57015,Kebena,2011,Rice,8450.0,23108.0
57020,Kebena,2012,Rice,18045.0,47789.0
57023,Kebena,2012,Rice,7355.0,21852.0
57028,Kebena,2013,Rice,14740.0,44206.0
57031,Kebena,2013,Rice,7270.0,22145.0
57045,Kebena,2014,Rice,14385.0,40962.0
57048,Kebena,2014,Rice,6820.0,18826.0
57061,Kebena,1997,Rice,15169.0,40864.0
57064,Kebena,1997,Rice,6417.0,19052.0
57068,Kebena,2004,Rice,22907.0,59510.0
57075,Kebena,2005,Rice,22572.0,61837.0
