Zone_Name,Crop,Area,Production
Enemorina Eaner,Onion,852,6901
Enemorina Eaner,Rice,50432,31522
Enemorina Eaner,Rice,11645,2217
Enemorina Eaner,Wheat,52126,96491
Enemorina Eaner,Rice,1507,2136
Enemorina Eaner,Onion,868,4401
Enemorina Eaner,Rice,50545,7759
Enemorina Eaner,Rice,31324,10096
Enemorina Eaner,Wheat,51870,91481
Enemorina Eaner,Rice,1368,955
Enemorina Eaner,Onion,829,5015
Enemorina Eaner,Rice,50595,14480
Enemorina Eaner,Rice,28709,22918
Enemorina Eaner,Wheat,51367,143248
Enemorina Eaner,Rice,1250,2189
Enemorina Eaner,Rice,40279,16582
Enemorina Eaner,Rice,28019,4800
Enemorina Eaner,Wheat,51533,136565
Enemorina Eaner,Rice,1273,2043
Enemorina Eaner,Onion,864,6091
Enemorina Eaner,Rice,39969,2414
Enemorina Eaner,Rice,43475,58704
Enemorina Eaner,Wheat,61115,140866
Enemorina Eaner,Rice,1555,2742
Enemorina Eaner,Onion,278,1879
Enemorina Eaner,Rice,58942,95848
Enemorina Eaner,Rice,38777,30856
Enemorina Eaner,Wheat,60483,165560
Enemorina Eaner,Rice,55112,58368
Enemorina Eaner,Rice,35239,24730
Enemorina Eaner,Wheat,61695,163780
Enemorina Eaner,Rice,893,773
Enemorina Eaner,Rice,52302,21553
Enemorina Eaner,Rice,52016,100877
Enemorina Eaner,Wheat,59182,227237
Enemorina Eaner,Rice,57253,122096
Enemorina Eaner,Rice,52016,77603
Enemorina Eaner,Wheat,59182,206847
Enemorina Eaner,Rice,40544,88148
Enemorina Eaner,Rice,37527,45971
Enemorina Eaner,Wheat,64032,239464
Enemorina Eaner,Rice,1210,2070
Enemorina Eaner,Rice,55454,64958
Enemorina Eaner,Rice,33234,69706
Enemorina Eaner,Wheat,55741,116642
Enemorina Eaner,Rice,2768,4214
Enemorina Eaner,Rice,52867,112523
Enemorina Eaner,Rice,20955,29940
Enemorina Eaner,Wheat,90921,200986
Enemorina Eaner,Onion,359,2158
Enemorina Eaner,Rice,69464,95925
Enemorina Eaner,Wheat,88696,220061
Enemorina Eaner,Rice,45,100
Enemorina Eaner,Onion,297,2079
Enemorina Eaner,Rice,77562,97032
Enemorina Eaner,Rice,21058,24905
Enemorina Eaner,Wheat,84219,194202
Enemorina Eaner,Rice,13,28
Enemorina Eaner,Onion,466,2875
Enemorina Eaner,Rice,71859,106034
Enemorina Eaner,Rice,20631,25234
Enemorina Eaner,Wheat,91452,219828
Enemorina Eaner,Rice,33,61
Enemorina Eaner,Onion,317,2080
Enemorina Eaner,Rice,61033,77754
Enemorina Eaner,Rice,9,18
Enemorina Eaner,Wheat,90027,212755
Enemorina Eaner,Rice,19132,20200
Enemorina Eaner,Onion,405,2730
Enemorina Eaner,Rice,16954,16564
Enemorina Eaner,Wheat,98192,188654
Enemorina Eaner,Rice,427,724
Enemorina Eaner,Onion,291,2302
Enemorina Eaner,Rice,69929,81950
Enemorina Eaner,Rice,8705,7434
Enemorina Eaner,Wheat,94593,208739
Enemorina Eaner,Rice,360,539
Enemorina Eaner,Onion,392,3383
Enemorina Eaner,Rice,69859,133513
Enemorina Eaner,Rice,8505,5324
Enemorina Eaner,Wheat,94074,200718
Enemorina Eaner,Rice,351,483
Enemorina Eaner,Onion,462,4625
Enemorina Eaner,Rice,72581,53015
Enemorina Eaner,Rice,9609,14702
Enemorina Eaner,Wheat,87669,149922
Enemorina Eaner,Rice,340,561
Enemorina Eaner,Onion,450,4703
Enemorina Eaner,Rice,77499,102693
Enemorina Eaner,Rice,10028,13946
Enemorina Eaner,Wheat,88112,206367
Enemorina Eaner,Rice,332,508
Enemorina Eaner,Rice,76392,83215
Enemorina Eaner,Rice,9320,12405
Enemorina Eaner,Wheat,93092,236066
Enemorina Eaner,Rice,313,362
Enemorina Eaner,Onion,479,4733
Enemorina Eaner,Rice,72478,109428
Enemorina Eaner,Rice,8752,11920
Enemorina Eaner,Wheat,95363,235876
Enemorina Eaner,Rice,333,536
Enemorina Eaner,Onion,368,3426
Enemorina Eaner,Rice,72442,105005
Enemorina Eaner,Rice,11259,13364
Enemorina Eaner,Wheat,92333,213911
Enemorina Eaner,Rice,88,172
Enemorina Eaner,Rice,65010,69763
Enemorina Eaner,Rice,5872,6406
Enemorina Eaner,Wheat,78359,217875
Enemorina Eaner,Rice,286,556
Enemorina Eaner,Rice,65124,82372
Enemorina Eaner,Rice,2913,4948
Enemorina Eaner,Wheat,83609,276473
Enemorina Eaner,Rice,273,547
Enemorina Eaner,Rice,74486,130617
Enemorina Eaner,Rice,479,1008
Enemorina Eaner,Wheat,81527,233254
Enemorina Eaner,Rice,273,772
Enemorina Eaner,Rice,70129,164814
Enemorina Eaner,Rice,1261,2075
Enemorina Eaner,Wheat,86869,273098
Enemorina Eaner,Rice,2855,6653
Enemorina Eaner,Rice,70608,121823
Enemorina Eaner,Rice,910,1831
Enemorina Eaner,Wheat,84456,170369
Enemorina Eaner,Rice,71635,162891
Enemorina Eaner,Wheat,19402,39713
Enemorina Eaner,Rice,12,24
Enemorina Eaner,Onion,267,2379
Enemorina Eaner,Rice,30284,44202
Enemorina Eaner,Wheat,21487,44376
Enemorina Eaner,Onion,647,9796
Enemorina Eaner,Rice,22716,31641
Enemorina Eaner,Wheat,17720,32755
Enemorina Eaner,Onion,499,5994
Enemorina Eaner,Rice,23987,31950
Enemorina Eaner,Wheat,20234,38098
Enemorina Eaner,Onion,54,426
Enemorina Eaner,Rice,13046,20193
Enemorina Eaner,Wheat,19323,30904
Enemorina Eaner,Onion,51,1233
Enemorina Eaner,Wheat,17486,31902
Enemorina Eaner,Rice,33,47
Enemorina Eaner,Onion,59,507
Enemorina Eaner,Rice,30340,57000
Enemorina Eaner,Wheat,22287,39392
Enemorina Eaner,Onion,226,2145
Enemorina Eaner,Rice,29386,38431
Enemorina Eaner,Wheat,15893,23427
Enemorina Eaner,Onion,405,2361
Enemorina Eaner,Rice,8511,2844
Enemorina Eaner,Wheat,15813,28123
Enemorina Eaner,Onion,987,8617
Enemorina Eaner,Rice,22472,21219
Enemorina Eaner,Wheat,20530,41845
Enemorina Eaner,Rice,39302,94300
Enemorina Eaner,Wheat,20793,45699
Enemorina Eaner,Onion,541,4626
Enemorina Eaner,Rice,32229,57099
Enemorina Eaner,Wheat,19959,42394
Enemorina Eaner,Onion,598,5268
Enemorina Eaner,Rice,30563,69650
Enemorina Eaner,Rice,1,1
Enemorina Eaner,Wheat,22380,53213
Enemorina Eaner,Rice,13953,12578
Enemorina Eaner,Wheat,21138,34343
Enemorina Eaner,Rice,8856,4205
Enemorina Eaner,Rice,63,95
Enemorina Eaner,Wheat,21961,62714
Enemorina Eaner,Rice,30870,69605
Enemorina Eaner,Wheat,21917,57849
Enemorina Eaner,Rice,22773,70540
Enemorina Eaner,Wheat,20636,59604
Enemorina Eaner,Rice,14782,36825
Enemorina Eaner,Wheat,25250,55174
Enemorina Eaner,Rice,26738,101864
Enemorina Eaner,Rice,5376,8612
Enemorina Eaner,Wheat,11844,21103
Enemorina Eaner,Rice,56,91
Enemorina Eaner,Onion,110,647
Enemorina Eaner,Rice,19439,28654
Enemorina Eaner,Wheat,11874,19040
Enemorina Eaner,Rice,62,115
Enemorina Eaner,Onion,86,423
Enemorina Eaner,Rice,18449,15898
Enemorina Eaner,Rice,5171,6655
Enemorina Eaner,Wheat,11963,22647
Enemorina Eaner,Rice,62,123
Enemorina Eaner,Onion,87,634
Enemorina Eaner,Rice,11339,15937
Enemorina Eaner,Rice,4746,5577
Enemorina Eaner,Wheat,11962,22211
Enemorina Eaner,Rice,56,130
Enemorina Eaner,Onion,83,715
Enemorina Eaner,Rice,18507,21857
Enemorina Eaner,Rice,53,108
Enemorina Eaner,Wheat,10936,25480
Enemorina Eaner,Rice,8400,10920
Enemorina Eaner,Onion,75,665
Enemorina Eaner,Rice,5671,7764
Enemorina Eaner,Wheat,10944,19140
Enemorina Eaner,Rice,52,109
Enemorina Eaner,Onion,75,565
Enemorina Eaner,Rice,17801,21667
Enemorina Eaner,Rice,5670,4218
Enemorina Eaner,Wheat,10838,18893
Enemorina Eaner,Rice,53,58
Enemorina Eaner,Onion,65,528
Enemorina Eaner,Rice,19587,7795
Enemorina Eaner,Rice,5599,6019
Enemorina Eaner,Wheat,10942,16571
Enemorina Eaner,Rice,52,71
Enemorina Eaner,Onion,72,410
Enemorina Eaner,Rice,18513,4776
Enemorina Eaner,Rice,3880,3530
Enemorina Eaner,Wheat,15504,5873
Enemorina Eaner,Onion,79,850
Enemorina Eaner,Rice,17951,11660
Enemorina Eaner,Rice,3770,2042
Enemorina Eaner,Wheat,14075,19128
Enemorina Eaner,Rice,19901,10309
Enemorina Eaner,Rice,2949,1269
Enemorina Eaner,Wheat,16387,26514
Enemorina Eaner,Rice,20563,7433
Enemorina Eaner,Rice,2501,2653
Enemorina Eaner,Wheat,10393,22013
Enemorina Eaner,Rice,19736,17455
Enemorina Eaner,Rice,2779,3179
Enemorina Eaner,Wheat,10252,27371
Enemorina Eaner,Rice,19316,6040
Enemorina Eaner,Rice,7514,3796
Enemorina Eaner,Wheat,16406,44843
Enemorina Eaner,Rice,20213,3845
Enemorina Eaner,Rice,8075,24198
Enemorina Eaner,Wheat,15286,53612
Enemorina Eaner,Rice,21727,51917
Enemorina Eaner,Rice,5288,12878
Enemorina Eaner,Wheat,11232,34052
Enemorina Eaner,Rice,19442,40001
Enemorina Eaner,Rice,5220,7208
Enemorina Eaner,Wheat,12661,46547
Enemorina Eaner,Rice,18443,15867
Enemorina Eaner,Rice,4813,11420
Enemorina Eaner,Wheat,16620,22905
Enemorina Eaner,Rice,18076,30595
Enemorina Eaner,Rice,22925,28028
Enemorina Eaner,Wheat,51968,96812
Enemorina Eaner,Rice,1867,2723
Enemorina Eaner,Onion,875,3553
Enemorina Eaner,Rice,87408,103968
Enemorina Eaner,Wheat,56547,92761
Enemorina Eaner,Rice,1869,2116
Enemorina Eaner,Onion,726,3572
Enemorina Eaner,Rice,75361,46312
Enemorina Eaner,Rice,19103,28272
Enemorina Eaner,Wheat,60741,105618
Enemorina Eaner,Rice,1620,1372
Enemorina Eaner,Onion,618,6198
Enemorina Eaner,Rice,68939,72390
Enemorina Eaner,Rice,21010,26911
Enemorina Eaner,Wheat,52744,91912
Enemorina Eaner,Rice,1608,3016
Enemorina Eaner,Onion,641,6692
Enemorina Eaner,Rice,93883,109753
Enemorina Eaner,Rice,1260,2419
Enemorina Eaner,Wheat,70696,152426
Enemorina Eaner,Rice,28217,34215
Enemorina Eaner,Onion,504,3941
Enemorina Eaner,Rice,23017,28456
Enemorina Eaner,Wheat,70712,119007
Enemorina Eaner,Rice,1251,2536
Enemorina Eaner,Onion,507,4573
Enemorina Eaner,Rice,82576,80249
Enemorina Eaner,Rice,22085,30780
Enemorina Eaner,Wheat,52930,84738
Enemorina Eaner,Rice,903,914
Enemorina Eaner,Onion,557,6077
Enemorina Eaner,Rice,80400,99185
Enemorina Eaner,Rice,22121,19525
Enemorina Eaner,Wheat,49806,80475
Enemorina Eaner,Rice,1291,1860
Enemorina Eaner,Onion,379,3589
Enemorina Eaner,Rice,48561,11886
Enemorina Eaner,Rice,22062,12335
Enemorina Eaner,Wheat,53245,61248
Enemorina Eaner,Rice,1435,1181
Enemorina Eaner,Onion,1939,32808
Enemorina Eaner,Rice,48561,15978
Enemorina Eaner,Rice,21114,15924
Enemorina Eaner,Wheat,68215,118146
Enemorina Eaner,Rice,1435,2068
Enemorina Eaner,Rice,69963,46423
Enemorina Eaner,Rice,23650,10184
Enemorina Eaner,Wheat,65247,126821
Enemorina Eaner,Rice,1479,2145
Enemorina Eaner,Onion,457,3999
Enemorina Eaner,Rice,28548,15803
Enemorina Eaner,Rice,25037,41815
Enemorina Eaner,Wheat,67117,137913
Enemorina Eaner,Rice,22,37
Enemorina Eaner,Onion,1249,10866
Enemorina Eaner,Rice,57047,79171
Enemorina Eaner,Rice,25377,23570
Enemorina Eaner,Wheat,61778,118805
Enemorina Eaner,Rice,26,38
Enemorina Eaner,Rice,77847,79622
Enemorina Eaner,Rice,27152,13523
Enemorina Eaner,Wheat,62532,113764
Enemorina Eaner,Rice,9,20
Enemorina Eaner,Rice,80271,24195
Enemorina Eaner,Rice,20355,27816
Enemorina Eaner,Wheat,63797,182684
Enemorina Eaner,Rice,10,18
Enemorina Eaner,Rice,84551,141168
Enemorina Eaner,Rice,16077,29416
Enemorina Eaner,Wheat,92498,265151
Enemorina Eaner,Rice,10,28
Enemorina Eaner,Rice,90250,199899
Enemorina Eaner,Rice,16932,8056
Enemorina Eaner,Wheat,92499,267091
Enemorina Eaner,Rice,82462,86051
Enemorina Eaner,Rice,14227,19776
Enemorina Eaner,Wheat,88033,76764
Enemorina Eaner,Rice,82362,162225
Enemorina Eaner,Rice,35529,37976
Enemorina Eaner,Wheat,99181,233012
Enemorina Eaner,Onion,713,6724
Enemorina Eaner,Rice,64337,98014
Enemorina Eaner,Wheat,99028,205354
Enemorina Eaner,Rice,10,22
Enemorina Eaner,Onion,609,4263
Enemorina Eaner,Rice,62745,84150
Enemorina Eaner,Rice,37651,45811
Enemorina Eaner,Wheat,93836,232178
Enemorina Eaner,Rice,14,18
Enemorina Eaner,Onion,424,2616
Enemorina Eaner,Rice,65367,83737
Enemorina Eaner,Rice,40356,49161
Enemorina Eaner,Wheat,97531,201281
Enemorina Eaner,Rice,254,470
Enemorina Eaner,Onion,364,2865
Enemorina Eaner,Rice,63628,82717
Enemorina Eaner,Rice,183,375
Enemorina Eaner,Wheat,93941,208778
Enemorina Eaner,Rice,45900,48355
Enemorina Eaner,Onion,356,2965
Enemorina Eaner,Rice,41830,48956
Enemorina Eaner,Wheat,98714,193517
Enemorina Eaner,Rice,286,411
Enemorina Eaner,Onion,389,3182
Enemorina Eaner,Rice,63797,81197
Enemorina Eaner,Rice,42996,52557
Enemorina Eaner,Wheat,84459,181132
Enemorina Eaner,Onion,409,3382
Enemorina Eaner,Rice,62040,69830
Enemorina Eaner,Rice,46737,49648
Enemorina Eaner,Wheat,85638,179321
Enemorina Eaner,Rice,133,194
Enemorina Eaner,Onion,380,2930
Enemorina Eaner,Rice,66191,59865
Enemorina Eaner,Rice,43766,37386
Enemorina Eaner,Wheat,95397,160203
Enemorina Eaner,Rice,133,194
Enemorina Eaner,Onion,353,2217
Enemorina Eaner,Rice,67407,65302
Enemorina Eaner,Rice,32799,34184
Enemorina Eaner,Wheat,91888,191136
Enemorina Eaner,Rice,73991,114275
Enemorina Eaner,Rice,27838,20825
Enemorina Eaner,Wheat,97587,240846
Enemorina Eaner,Rice,90,148
Enemorina Eaner,Onion,263,2291
Enemorina Eaner,Rice,84413,89746
Enemorina Eaner,Rice,26991,33600
Enemorina Eaner,Wheat,95441,208704
Enemorina Eaner,Rice,91,155
Enemorina Eaner,Onion,350,3259
Enemorina Eaner,Rice,83184,107993
Enemorina Eaner,Rice,25898,2974
Enemorina Eaner,Wheat,97490,266255
Enemorina Eaner,Rice,90,176
Enemorina Eaner,Rice,83192,5352
Enemorina Eaner,Rice,21982,17101
Enemorina Eaner,Wheat,94471,190062
Enemorina Eaner,Rice,65639,61884
Enemorina Eaner,Rice,29219,45854
Enemorina Eaner,Wheat,90084,270502
Enemorina Eaner,Rice,74099,151507
Enemorina Eaner,Rice,30915,61901
Enemorina Eaner,Wheat,94839,314201
Enemorina Eaner,Rice,9,21
Enemorina Eaner,Rice,72206,160728
Enemorina Eaner,Rice,29007,45157
Enemorina Eaner,Wheat,93267,286205
Enemorina Eaner,Rice,29,67
Enemorina Eaner,Rice,65079,113031
Enemorina Eaner,Rice,28045,63934
Enemorina Eaner,Wheat,90202,171367
Enemorina Eaner,Rice,28,57
Enemorina Eaner,Rice,64555,126893
Enemorina Eaner,Rice,16354,20397
Enemorina Eaner,Wheat,54730,93671
Enemorina Eaner,Rice,8657,13823
Enemorina Eaner,Onion,394,3006
Enemorina Eaner,Rice,86723,93863
Enemorina Eaner,Wheat,49758,72277
Enemorina Eaner,Rice,7277,12887
Enemorina Eaner,Onion,468,4184
Enemorina Eaner,Rice,82184,82916
Enemorina Eaner,Rice,17307,19907
Enemorina Eaner,Wheat,57940,96212
Enemorina Eaner,Rice,8721,13167
Enemorina Eaner,Onion,628,6757
Enemorina Eaner,Rice,88396,100924
Enemorina Eaner,Rice,28056,32416
Enemorina Eaner,Wheat,54281,85551
Enemorina Eaner,Rice,6723,8288
Enemorina Eaner,Onion,561,6940
Enemorina Eaner,Rice,77478,85946
Enemorina Eaner,Rice,6781,11444
Enemorina Eaner,Wheat,55772,88744
Enemorina Eaner,Rice,23589,22668
Enemorina Eaner,Onion,382,5306
Enemorina Eaner,Rice,25907,27216
Enemorina Eaner,Wheat,55544,93163
Enemorina Eaner,Rice,4720,5581
Enemorina Eaner,Onion,556,7222
Enemorina Eaner,Rice,86211,109912
Enemorina Eaner,Rice,29910,37886
Enemorina Eaner,Rice,89672,120294
Enemorina Eaner,Wheat,56874,76749
Enemorina Eaner,Rice,5396,6411
Enemorina Eaner,Onion,426,4537
Enemorina Eaner,Rice,89672,120294
Enemorina Eaner,Rice,27691,24303
Enemorina Eaner,Wheat,58182,96014
Enemorina Eaner,Rice,5422,5964
Enemorina Eaner,Onion,387,2922
Enemorina Eaner,Rice,83316,89663
Enemorina Eaner,Rice,29400,33004
Enemorina Eaner,Wheat,53908,43290
Enemorina Eaner,Rice,4389,7239
Enemorina Eaner,Onion,609,3788
Enemorina Eaner,Rice,77823,98290
Enemorina Eaner,Rice,26359,32791
Enemorina Eaner,Wheat,50795,94125
Enemorina Eaner,Rice,4084,6130
Enemorina Eaner,Rice,71618,81814
Enemorina Eaner,Rice,28946,36178
Enemorina Eaner,Wheat,51248,94017
Enemorina Eaner,Rice,4356,5840
Enemorina Eaner,Onion,428,2812
Enemorina Eaner,Rice,75826,107533
Enemorina Eaner,Rice,28512,27920
Enemorina Eaner,Wheat,42770,79419
Enemorina Eaner,Rice,4567,6367
Enemorina Eaner,Onion,397,2775
Enemorina Eaner,Rice,64522,70539
Enemorina Eaner,Rice,26306,25538
Enemorina Eaner,Wheat,49926,88384
Enemorina Eaner,Rice,4312,5403
Enemorina Eaner,Rice,65501,73414
Enemorina Eaner,Rice,22177,31278
Enemorina Eaner,Wheat,50420,77755
Enemorina Eaner,Rice,6196,12124
Enemorina Eaner,Rice,62055,70708
Enemorina Eaner,Rice,33647,29926
Enemorina Eaner,Wheat,47832,108439
Enemorina Eaner,Rice,6197,8966
Enemorina Eaner,Rice,58119,102423
Enemorina Eaner,Rice,33647,56306
Enemorina Eaner,Wheat,47832,89432
Enemorina Eaner,Rice,6197,11750
Enemorina Eaner,Rice,58119,85302
Enemorina Eaner,Rice,32441,49310
Enemorina Eaner,Wheat,64567,148032
Enemorina Eaner,Rice,11049,21822
Enemorina Eaner,Rice,54942,96717
Enemorina Eaner,Rice,28287,42780
Enemorina Eaner,Wheat,53745,84929
Enemorina Eaner,Rice,6092,8341
Enemorina Eaner,Rice,77698,149839
Enemorina Eaner,Rice,8561,7602
Enemorina Eaner,Wheat,43425,72122
Enemorina Eaner,Rice,118,192
Enemorina Eaner,Onion,839,5286
Enemorina Eaner,Rice,48676,44775
Enemorina Eaner,Wheat,45231,114786
Enemorina Eaner,Rice,517,960
Enemorina Eaner,Onion,955,5845
Enemorina Eaner,Rice,47253,49377
Enemorina Eaner,Rice,9718,11866
Enemorina Eaner,Wheat,40889,98847
Enemorina Eaner,Rice,56,45
Enemorina Eaner,Onion,860,3035
Enemorina Eaner,Rice,50324,77664
Enemorina Eaner,Rice,12250,19943
Enemorina Eaner,Wheat,43299,109076
Enemorina Eaner,Rice,300,358
Enemorina Eaner,Onion,952,6997
Enemorina Eaner,Rice,47097,69015
Enemorina Eaner,Rice,336,648
Enemorina Eaner,Wheat,47414,108088
Enemorina Eaner,Rice,14078,19203
Enemorina Eaner,Onion,674,5972
Enemorina Eaner,Rice,14058,19315
Enemorina Eaner,Wheat,43369,91786
Enemorina Eaner,Rice,188,356
Enemorina Eaner,Onion,663,3700
Enemorina Eaner,Rice,47937,60804
Enemorina Eaner,Rice,13377,13099
Enemorina Eaner,Wheat,39075,34720
Enemorina Eaner,Rice,73,74
Enemorina Eaner,Onion,345,1880
Enemorina Eaner,Rice,48738,31081
Enemorina Eaner,Rice,11266,5372
Enemorina Eaner,Wheat,44743,96752
Enemorina Eaner,Rice,10,15
Enemorina Eaner,Onion,706,4222
Enemorina Eaner,Rice,49316,13288
Enemorina Eaner,Rice,10577,12259
Enemorina Eaner,Wheat,44203,67764
Enemorina Eaner,Rice,496,473
Enemorina Eaner,Onion,556,2991
Enemorina Eaner,Rice,48545,46887
Enemorina Eaner,Rice,10375,12118
Enemorina Eaner,Wheat,47880,120298
Enemorina Eaner,Rice,211,323
Enemorina Eaner,Rice,49010,33630
Enemorina Eaner,Rice,9340,6566
Enemorina Eaner,Wheat,44156,118375
Enemorina Eaner,Rice,177,283
Enemorina Eaner,Onion,547,5421
Enemorina Eaner,Rice,47850,25385
Enemorina Eaner,Rice,9113,12931
Enemorina Eaner,Wheat,48136,142723
Enemorina Eaner,Rice,174,295
Enemorina Eaner,Onion,533,6199
Enemorina Eaner,Rice,48346,77834
Enemorina Eaner,Rice,5974,4033
Enemorina Eaner,Wheat,50222,120745
Enemorina Eaner,Rice,45,42
Enemorina Eaner,Rice,45939,42862
Enemorina Eaner,Rice,4650,2590
Enemorina Eaner,Wheat,47360,157234
Enemorina Eaner,Rice,157,265
Enemorina Eaner,Rice,33233,22677
Enemorina Eaner,Rice,7522,11307
Enemorina Eaner,Wheat,44757,172444
Enemorina Eaner,Rice,151,275
Enemorina Eaner,Rice,38432,92937
Enemorina Eaner,Rice,7820,18287
Enemorina Eaner,Wheat,44172,122646
Enemorina Eaner,Rice,151,427
Enemorina Eaner,Rice,38381,93187
Enemorina Eaner,Rice,4298,3684
Enemorina Eaner,Wheat,43724,147148
Enemorina Eaner,Rice,686,1609
Enemorina Eaner,Rice,35229,53367
Enemorina Eaner,Rice,5925,6254
Enemorina Eaner,Wheat,44811,93816
Enemorina Eaner,Rice,681,1519
Enemorina Eaner,Rice,39578,90475
Ezha,Rice,120,360
Ezha,Wheat,880,3960
Ezha,Onion,18,450
Ezha,Rice,80,240
Ezha,Wheat,800,3600
Ezha,Onion,15,225
Ezha,Rice,70,350
Ezha,Wheat,750,3375
Ezha,Onion,12,180
Ezha,Rice,50,250
Ezha,Wheat,750,3350
Ezha,Onion,25,375
Ezha,Rice,140,700
Ezha,Wheat,700,3315
Ezha,Onion,3,95
Ezha,Rice,100,500
Ezha,Wheat,650,3000
Ezha,Onion,6,105
Ezha,Rice,80,400
Ezha,Wheat,600,2400
Ezha,Onion,5,85
Ezha,Rice,50,250
Ezha,Wheat,600,2750
Ezha,Onion,5,85
Ezha,Rice,50,250
Ezha,Wheat,600,2800
Ezha,Onion,4,68
Ezha,Rice,50,250
Ezha,Wheat,600,2800
Ezha,Onion,2,35
Ezha,Rice,20,100
Ezha,Wheat,600,2700
Ezha,Onion,4,70
Ezha,Rice,20,100
Ezha,Wheat,600,2700
Ezha,Onion,3,55
Ezha,Rice,20,103
Ezha,Wheat,600,2715
Ezha,Onion,3,56
Geta,Rice,177115,327525
Geta,Wheat,3664,3863
Geta,Onion,10,38
Geta,Rice,177182,357486
Geta,Wheat,3572,3271
Geta,Onion,5,12
Geta,Rice,181677,291899
Geta,Wheat,3329,2895
Geta,Onion,7,45
Geta,Rice,183795,348670
Geta,Wheat,3532,4382
Geta,Onion,5,55
Geta,Rice,225302,264652
Geta,Wheat,4427,7527
Geta,Onion,310,1336
Geta,Rice,222135,382025
Geta,Wheat,4299,8080
Geta,Onion,184,596
Geta,Rice,223120,324941
Geta,Wheat,4523,7987
Geta,Onion,197,1391
Geta,Rice,238360,383684
Geta,Wheat,4172,9042
Geta,Onion,150,1293
Geta,Rice,81931,112272
Geta,Wheat,9095,11280
Geta,Onion,453,2179
Geta,Rice,78612,153034
Geta,Wheat,9228,19052
Geta,Onion,476,1547
Geta,Rice,76789,128716
Geta,Onion,87,1769
Geta,Wheat,10811,17547
Geta,Onion,90,1211
Geta,Onion,526,2647
Geta,Rice,84190,153462
Geta,Wheat,9629,13936
Geta,Onion,465,7141
Geta,Rice,258336,213319
Geta,Wheat,868,1683
Geta,Onion,234,1774
Geta,Rice,260224,385963
Geta,Wheat,1058,1130
Geta,Onion,209,1847
Geta,Rice,258955,128736
Geta,Wheat,1113,2135
Geta,Onion,220,1842
Geta,Rice,260206,439318
Geta,Wheat,1160,1844
Geta,Onion,238,1685
Geta,Rice,260826,327311
Geta,Wheat,1104,1696
Geta,Onion,233,1422
Geta,Rice,260734,349876
Geta,Wheat,978,1632
Geta,Onion,222,1232
Geta,Rice,239805,326040
Geta,Wheat,897,1726
Geta,Onion,249,1157
Geta,Rice,239537,345270
Geta,Wheat,868,1824
Geta,Onion,256,1160
Geta,Rice,240340,280325
Geta,Wheat,888,1734
Geta,Onion,174,952
Geta,Rice,240074,278302
Geta,Wheat,817,1651
Geta,Rice,239376,401486
Geta,Wheat,672,1420
Geta,Onion,82,445
Geta,Rice,136930,145313
Geta,Wheat,434,855
Geta,Onion,150,714
Geta,Rice,137609,244700
Geta,Wheat,398,876
Geta,Onion,132,425
Geta,Rice,137727,229306
Geta,Wheat,353,752
Geta,Onion,149,741
Geta,Rice,132393,241480
Geta,Wheat,265,619
Geta,Onion,142,1219
Geta,Rice,155499,271535
Geta,Wheat,15773,17173
Geta,Onion,117,445
Geta,Rice,154451,266542
Geta,Wheat,15404,15384
Geta,Onion,133,284
Geta,Rice,156979,231018
Geta,Wheat,11859,11412
Geta,Onion,121,640
Geta,Rice,160884,274799
Geta,Wheat,16209,16083
Geta,Onion,104,909
Geta,Rice,61042,81497
Geta,Wheat,2,3
Geta,Onion,1,9
Geta,Rice,61144,42886
Geta,Rice,58042,66370
Geta,Rice,59639,127052
Geta,Rice,55919,79528
Geta,Rice,60841,115818
Geta,Onion,1,2
Geta,Rice,61635,99211
Geta,Onion,2,10
Geta,Rice,61565,115289
Geta,Onion,1,10
Geta,Rice,314066,195548
Geta,Wheat,8540,8015
Geta,Onion,68,569
Geta,Rice,319809,448855
Geta,Wheat,12253,12946
Geta,Onion,76,785
Geta,Rice,316368,212099
Geta,Wheat,10820,11319
Geta,Onion,209,1848
Geta,Rice,320204,505972
Geta,Wheat,13290,14065
Geta,Onion,89,887
Geta,Rice,321626,433960
Geta,Wheat,12903,10878
Geta,Onion,176,1278
Geta,Rice,322411,515483
Geta,Wheat,12373,11133
Geta,Onion,47,295
Geta,Rice,324475,462644
Geta,Wheat,12078,12222
Geta,Onion,39,1774
Geta,Rice,325134,469491
Geta,Wheat,12337,13521
Geta,Onion,115,600
Geta,Rice,323407,447099
Geta,Wheat,12829,13263
Geta,Onion,123,774
Geta,Rice,305253,311696
Geta,Wheat,19057,21846
Geta,Onion,319,1907
Geta,Rice,329117,551672
Geta,Wheat,13679,17878
Geta,Onion,382,2143
Geta,Rice,224564,412102
Geta,Wheat,7915,11350
Geta,Onion,249,1468
Geta,Rice,219766,436557
Geta,Wheat,8231,12401
Geta,Onion,257,1024
Geta,Rice,222487,459300
Geta,Wheat,8261,11953
Geta,Onion,257,2063
